name,color,speed_px_per_sec,contrast,mean_luminance,spatial_frequency_cpp,diagonal_inch,visual_radius_deg,trial_index,distance_m_tested,cpd_inv_tested,test_interval,observer_response,correct,quest_estimate_cpd_inv,quest_estimate_m,quest_sd_cpd_inv,retinal_spatial_freq_cpd,temporal_freq_hz
YanchengCai,ach,200,0.9,1,0.1,27,2.0,18,2.3431,-2.60163,1,2,0,-2.55078,2.2068,0.11247,17.6091,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,19,2.3431,-2.60163,1,2,0,-2.5132,2.1095,0.11829,17.6091,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,20,2.3431,-2.60163,2,1,0,-2.48027,2.0266,0.12129,17.6091,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,21,2.0447,-2.48755,1,2,0,-2.41698,1.8731,0.12148,15.3927,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,22,2.0447,-2.48755,1,2,0,-2.37145,1.7674,0.11453,15.3927,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,23,2.0447,-2.48755,2,2,1,-2.38853,1.8066,0.1151,15.3927,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,24,1.786,-2.37957,1,2,0,-2.32656,1.667,0.10234,13.474,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,25,1.786,-2.37957,1,1,1,-2.34247,1.7022,0.1038,13.474,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,26,1.786,-2.37957,1,2,0,-2.3018,1.6132,0.09137,13.474,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,27,1.5718,-2.28238,2,2,1,-2.31444,1.6405,0.09196,11.8895,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,28,1.5718,-2.28238,2,2,1,-2.32692,1.6678,0.09163,11.8895,20.0
YanchengCai,ach,200,0.9,1,0.1,27,2.0,29,1.5718,-2.28238,2,2,1,-2.33899,1.6944,0.09047,11.8895,20.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,0,1.5,-2.24794,1,1,1,-2.29071,1.5895,0.19155,11.3594,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,1,1.5,-2.24794,2,2,1,-2.32937,1.6732,0.18118,11.3594,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,2,1.5,-2.24794,1,2,0,-2.16981,1.3448,0.15883,11.3594,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,3,1.2887,-2.14024,2,2,1,-2.19846,1.4005,0.15697,9.8037,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,4,1.2887,-2.14024,2,2,1,-2.22476,1.4528,0.15255,9.8037,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,5,1.2887,-2.14024,2,1,0,-2.10766,1.2287,0.12628,9.8037,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,6,1.1883,-2.0852,1,1,1,-2.12801,1.266,0.12651,9.0665,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,7,1.1883,-2.0852,2,2,1,-2.14745,1.3023,0.12522,9.0665,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,8,1.1883,-2.0852,1,1,1,-2.16549,1.3365,0.12277,9.0665,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,9,1.3147,-2.15405,2,2,1,-2.18471,1.3736,0.12183,9.9947,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,10,1.3147,-2.15405,2,2,1,-2.20293,1.4093,0.12012,9.9947,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,11,1.3147,-2.15405,2,2,1,-2.21986,1.443,0.11792,9.9947,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,12,1.4182,-2.20741,1,1,1,-2.2373,1.4782,0.11733,10.7559,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,13,1.4182,-2.20741,2,2,1,-2.25399,1.5124,0.11644,10.7559,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,14,1.4182,-2.20741,1,1,1,-2.26977,1.5453,0.11533,10.7559,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,15,1.5065,-2.25111,2,2,1,-2.28635,1.5802,0.11555,11.4075,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,16,1.5065,-2.25111,2,1,0,-2.22475,1.4528,0.09323,11.4075,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,17,1.5065,-2.25111,2,1,0,-2.1917,1.3872,0.08731,11.4075,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,18,1.3883,-2.19228,1,1,1,-2.2028,1.409,0.08414,10.5363,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,19,1.3883,-2.19228,1,1,1,-2.2131,1.4295,0.08102,10.5363,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,20,1.3883,-2.19228,2,2,1,-2.22262,1.4485,0.07807,10.5363,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,21,1.4465,-2.22162,1,1,1,-2.23167,1.4668,0.07584,10.9651,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,22,1.4465,-2.22162,1,1,1,-2.2402,1.4842,0.0738,10.9651,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,23,1.4465,-2.22162,1,1,1,-2.24826,1.5007,0.07199,10.9651,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,24,1.4947,-2.24535,2,2,1,-2.25611,1.5168,0.07089,11.3202,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,25,1.4947,-2.24535,2,2,1,-2.2637,1.5326,0.07,11.3202,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,26,1.4947,-2.24535,1,1,1,-2.27106,1.548,0.06931,11.3202,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,27,1.5377,-2.26616,1,1,1,-2.27838,1.5634,0.06916,11.6379,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,28,1.5377,-2.26616,1,1,1,-2.2856,1.5786,0.0692,11.6379,45.0
YanchengCai,ach,450,0.9,1,0.1,27,2.0,29,1.5377,-2.26616,1,1,1,-2.29274,1.5938,0.06943,11.6379,45.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,0,1.9,-1.42008,1,1,1,-1.44092,1.9862,0.11873,2.8638,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,1,1.9,-1.42008,1,2,0,-1.36973,1.7016,0.10258,2.8638,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,2,1.9,-1.42008,2,2,1,-1.38588,1.7637,0.10482,2.8638,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,3,1.6887,-1.36634,2,1,0,-1.33161,1.5605,0.08516,2.5508,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,4,1.6887,-1.36634,1,2,0,-1.30295,1.4594,0.07112,2.5508,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,5,1.6887,-1.36634,1,1,1,-1.31122,1.4881,0.07362,2.5508,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,6,1.4279,-1.29376,1,2,0,-1.2813,1.3858,0.05987,2.1655,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,7,1.4279,-1.29376,2,1,0,-1.26375,1.3279,0.05015,2.1655,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,8,1.4279,-1.29376,2,2,1,-1.26818,1.3424,0.0519,2.1655,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,9,1.2977,-1.25441,2,2,1,-1.27269,1.3572,0.05331,1.9739,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,10,1.2977,-1.25441,1,1,1,-1.27741,1.3728,0.05458,1.9739,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,11,1.2977,-1.25441,1,1,1,-1.28228,1.3891,0.05571,1.9739,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,12,1.3485,-1.27006,2,1,0,-1.26497,1.3319,0.04795,2.0487,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,13,1.3485,-1.27006,2,2,1,-1.269,1.3451,0.0492,2.0487,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,14,1.3485,-1.27006,2,2,1,-1.27322,1.359,0.05035,2.0487,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,15,1.3235,-1.26241,2,2,1,-1.27755,1.3733,0.05134,2.0119,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,16,1.3235,-1.26241,2,2,1,-1.28202,1.3882,0.0522,2.0119,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,17,1.3235,-1.26241,1,1,1,-1.28659,1.4036,0.05291,2.0119,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,18,1.3744,-1.27786,1,1,1,-1.29138,1.4198,0.05359,2.0867,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,19,1.3744,-1.27786,2,2,1,-1.29626,1.4364,0.05412,2.0867,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,20,1.3744,-1.27786,2,2,1,-1.3012,1.4534,0.05449,2.0867,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,21,1.4317,-1.29488,1,1,1,-1.30622,1.4707,0.05476,2.1711,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,22,1.4317,-1.29488,1,1,1,-1.31125,1.4882,0.05488,2.1711,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,23,1.4317,-1.29488,2,2,1,-1.31627,1.5058,0.05486,2.1711,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,24,1.4912,-1.31209,1,1,1,-1.32134,1.5238,0.05482,2.2589,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,25,1.4912,-1.31209,1,2,0,-1.30469,1.4654,0.05198,2.2589,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,26,1.4912,-1.31209,1,1,1,-1.30931,1.4815,0.05207,2.2589,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,27,1.4685,-1.30557,2,2,1,-1.31394,1.4977,0.05204,2.2253,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,28,1.4685,-1.30557,1,1,1,-1.31854,1.5139,0.0519,2.2253,8.0
YanchengCai,yv,400,0.92,1,0.02,27,2.0,29,1.4685,-1.30557,2,2,1,-1.32311,1.53,0.05167,2.2253,8.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,0,1.3,-1.25513,2,2,1,-1.27597,1.3681,0.11873,1.9773,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,1,1.3,-1.25513,1,2,0,-1.20478,1.1441,0.10258,1.9773,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,2,1.3,-1.25513,1,1,1,-1.22093,1.1928,0.10482,1.9773,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,3,1.1341,-1.20138,1,2,0,-1.16666,1.034,0.08516,1.734,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,4,1.1341,-1.20138,2,1,0,-1.15443,1.0,0.07112,1.734,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,5,1.1341,-1.20138,2,2,1,-1.15443,1.0,0.07362,1.734,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,6,1.0,-1.15443,2,2,1,-1.15519,1.0021,0.07534,1.5385,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,7,1.0,-1.15443,1,1,1,-1.16441,1.0277,0.0766,1.5385,12.0
YanchengCai,yv,600,0.92,1,0.02,27,2.0,8,1.0,-1.15443,1,2,0,-1.15443,1.0,0.06533,1.5385,12.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,0,1.5,-2.24794,2,1,0,-2.11419,1.2406,0.14491,11.3594,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,1,1.5,-2.24794,1,2,0,-2.06736,1.1567,0.11567,11.3594,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,2,1.5,-2.24794,2,1,0,-2.04406,1.1163,0.10271,11.3594,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,3,1.071,-2.01733,1,1,1,-2.05893,1.142,0.10403,8.2097,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,4,1.071,-2.01733,2,2,1,-2.07367,1.1678,0.10414,8.2097,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,5,1.071,-2.01733,1,1,1,-2.08789,1.1931,0.10315,8.2097,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,6,1.1687,-2.07417,1,2,0,-2.03649,1.1034,0.088,8.9235,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,7,1.1687,-2.07417,2,1,0,-2.00664,1.0532,0.07623,8.9235,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,8,1.1687,-2.07417,1,2,0,-1.98741,1.0216,0.06782,8.9235,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,9,1.0,-1.97404,2,2,1,-1.99497,1.034,0.06923,7.6926,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,10,1.0,-1.97404,1,1,1,-2.00272,1.0468,0.07025,7.6926,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,11,1.0,-1.97404,2,2,1,-2.01058,1.0598,0.07088,7.6926,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,12,1.0409,-1.99919,2,2,1,-2.01874,1.0734,0.07131,7.9903,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,13,1.0409,-1.99919,1,1,1,-2.02688,1.0871,0.07132,7.9903,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,14,1.0409,-1.99919,2,2,1,-2.0349,1.1007,0.07096,7.9903,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,15,1.0903,-2.02879,2,2,1,-2.04306,1.1146,0.07054,8.3505,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,16,1.0903,-2.02879,1,1,1,-2.05105,1.1284,0.06979,8.3505,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,17,1.0903,-2.02879,1,2,0,-2.02303,1.0806,0.06618,8.3505,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,18,1.0712,-2.01741,1,2,0,-2.00009,1.0424,0.06172,8.2107,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,19,1.0712,-2.01741,1,2,0,-1.98254,1.0137,0.05712,8.2107,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,20,1.0712,-2.01741,1,1,1,-1.98809,1.0227,0.0579,8.2107,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,21,1.0093,-1.97983,2,1,0,-1.97404,1.0,0.05256,7.7603,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,22,1.0093,-1.97983,1,2,0,-1.97404,1.0,0.04748,7.7603,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,23,1.0093,-1.97983,2,1,0,-1.97404,1.0,0.04297,7.7603,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,24,1.0,-1.97404,2,2,1,-1.97404,1.0,0.04404,7.6926,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,25,1.0,-1.97404,2,2,1,-1.97404,1.0,0.04506,7.6926,20.0
YanchengCai,rg,200,0.14,1,0.1,27,2.0,26,1.0,-1.97404,1,2,0,-1.97404,1.0,0.04113,7.6926,20.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,0,1.49,-2.24307,1,1,1,-2.28583,1.5791,0.19155,11.2856,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,1,1.49,-2.24307,2,1,0,-2.13563,1.2801,0.15282,11.2856,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,2,1.49,-2.24307,1,2,0,-2.07801,1.1755,0.12109,11.2856,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,3,1.1259,-2.04964,2,2,1,-2.09746,1.2102,0.12162,8.6105,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,4,1.1259,-2.04964,2,1,0,-2.02243,1.0796,0.09437,8.6105,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,5,1.1259,-2.04964,1,1,1,-2.03623,1.103,0.09758,8.6105,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,6,1.0655,-2.01399,2,1,0,-1.98863,1.0236,0.07525,8.169,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,7,1.0655,-2.01399,2,2,1,-1.99792,1.0388,0.07791,8.169,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,8,1.0655,-2.01399,2,1,0,-1.97404,1.0,0.06377,8.169,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,9,1.0,-1.97404,2,2,1,-1.97749,1.0056,0.06565,7.6926,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,10,1.0,-1.97404,1,1,1,-1.98462,1.0171,0.06726,7.6926,15.0
YanchengCai,rg,150,0.14,1,0.1,27,2.0,11,1.0,-1.97404,1,1,1,-1.99199,1.0291,0.06856,7.6926,15.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,0,2.48,-2.65085,2,1,0,-2.5171,2.1195,0.14491,18.6275,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,1,2.48,-2.65085,1,2,0,-2.47026,2.0018,0.11567,18.6275,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,2,2.48,-2.65085,2,1,0,-2.44696,1.9448,0.10271,18.6275,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,3,1.8808,-2.42023,2,2,1,-2.46184,1.9811,0.10403,14.1766,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,4,1.8808,-2.42023,1,2,0,-2.40357,1.8416,0.08047,14.1766,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,5,1.8808,-2.42023,1,1,1,-2.414,1.866,0.08332,14.1766,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,6,1.8172,-2.39311,1,1,1,-2.42436,1.8906,0.08504,13.7053,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,7,1.8172,-2.39311,2,2,1,-2.43486,1.9157,0.08615,13.7053,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,8,1.8172,-2.39311,2,2,1,-2.44531,1.9408,0.08664,13.7053,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,9,1.9069,-2.4312,2,2,1,-2.45668,1.9684,0.08724,14.3703,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,10,1.9069,-2.4312,2,2,1,-2.46792,1.996,0.08724,14.3703,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,11,1.9069,-2.4312,1,1,1,-2.47887,2.0231,0.08669,14.3703,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,12,2.001,-2.46996,1,1,1,-2.49026,2.0515,0.08639,15.0685,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,13,2.001,-2.46996,2,1,0,-2.45128,1.9553,0.07715,15.0685,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,14,2.001,-2.46996,1,2,0,-2.42528,1.8928,0.0708,15.0685,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,15,1.8731,-2.41698,2,2,1,-2.43346,1.9123,0.07085,14.1195,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,16,1.8731,-2.41698,1,1,1,-2.44155,1.9318,0.07053,14.1195,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,17,1.8731,-2.41698,2,2,1,-2.44948,1.9509,0.06989,14.1195,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,18,1.9409,-2.44532,1,1,1,-2.45735,1.9701,0.06918,14.622,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,19,1.9409,-2.44532,1,1,1,-2.46499,1.9888,0.06822,14.622,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,20,1.9409,-2.44532,1,2,0,-2.43813,1.9235,0.06555,14.622,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,21,1.9149,-2.43454,1,1,1,-2.44516,1.9405,0.0649,14.4294,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,22,1.9149,-2.43454,2,2,1,-2.45201,1.9571,0.06404,14.4294,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,23,1.9149,-2.43454,2,1,0,-2.4284,1.9002,0.06208,14.4294,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,24,1.8923,-2.42507,2,2,1,-2.43477,1.9155,0.06152,14.2617,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,25,1.8923,-2.42507,1,1,1,-2.441,1.9304,0.06076,14.2617,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,26,1.8923,-2.42507,2,2,1,-2.44703,1.945,0.05986,14.2617,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,27,1.9419,-2.44576,1,2,0,-2.42812,1.8995,0.05878,14.63,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,28,1.9419,-2.44576,1,1,1,-2.43387,1.9133,0.05825,14.63,10.0
YanchengCai,rg,100,0.14,1,0.1,27,2.0,29,1.9419,-2.44576,2,2,1,-2.43951,1.9268,0.05757,14.63,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,0,2.02,-1.44892,1,2,0,-1.38335,1.7539,0.09928,3.0418,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,1,2.02,-1.44892,1,1,1,-1.39857,1.8135,0.10258,3.0418,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,2,2.02,-1.44892,1,1,1,-1.41471,1.8782,0.10482,3.0418,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,3,1.8001,-1.39517,1,2,0,-1.36045,1.6665,0.08516,2.7157,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,4,1.8001,-1.39517,2,2,1,-1.37211,1.7106,0.0876,2.7157,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,5,1.8001,-1.39517,2,1,0,-1.34006,1.5911,0.07362,2.7157,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,6,1.5283,-1.3226,2,1,0,-1.31014,1.4843,0.05987,2.3136,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,7,1.5283,-1.3226,2,1,0,-1.29259,1.4239,0.05015,2.3136,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,8,1.5283,-1.3226,2,2,1,-1.29702,1.439,0.0519,2.3136,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,9,1.3924,-1.28325,1,1,1,-1.30153,1.4545,0.05331,2.1132,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,10,1.3924,-1.28325,1,1,1,-1.30624,1.4708,0.05458,2.1132,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,11,1.3924,-1.28325,2,2,1,-1.31112,1.4878,0.05571,2.1132,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,12,1.4455,-1.2989,2,1,0,-1.29381,1.4281,0.04795,2.1914,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,13,1.4455,-1.2989,1,1,1,-1.29784,1.4418,0.0492,2.1914,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,14,1.4455,-1.2989,1,1,1,-1.30206,1.4563,0.05035,2.1914,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,15,1.4193,-1.29125,1,1,1,-1.30639,1.4713,0.05134,2.1529,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,16,1.4193,-1.29125,2,2,1,-1.31086,1.4869,0.0522,2.1529,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,17,1.4193,-1.29125,2,2,1,-1.31543,1.5029,0.05291,2.1529,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,18,1.4724,-1.3067,1,2,0,-1.30018,1.4498,0.04757,2.2312,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,19,1.4724,-1.3067,2,2,1,-1.30415,1.4635,0.04846,2.2312,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,20,1.4724,-1.3067,2,2,1,-1.30825,1.4778,0.04924,2.2312,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,21,1.45,-1.30022,2,2,1,-1.31242,1.4923,0.04986,2.1981,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,22,1.45,-1.30022,2,2,1,-1.31668,1.5073,0.05035,2.1981,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,23,1.45,-1.30022,1,2,0,-1.3018,1.4554,0.04607,2.1981,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,24,1.4297,-1.29428,2,2,1,-1.30551,1.4682,0.04669,2.1681,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,25,1.4297,-1.29428,1,2,0,-1.29347,1.4269,0.04282,2.1681,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,26,1.4297,-1.29428,1,2,0,-1.28402,1.3949,0.03925,2.1681,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,27,1.3693,-1.27635,1,1,1,-1.28674,1.4041,0.03996,2.0793,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,28,1.3693,-1.27635,1,2,0,-1.27774,1.374,0.03633,2.0793,10.0
YanchengCai,yv,500,0.92,1,0.02,27,2.0,29,1.3693,-1.27635,2,2,1,-1.2801,1.3818,0.03706,2.0793,10.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,0,2.14,-2.00416,2,2,1,-2.03586,2.2445,0.15537,8.05,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,1,2.14,-2.00416,2,2,1,-2.06521,2.3441,0.1487,8.05,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,2,2.14,-2.00416,1,1,1,-2.09107,2.4342,0.13954,8.05,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,3,2.4417,-2.09319,1,1,1,-2.11596,2.523,0.13119,9.1712,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,4,2.4417,-2.09319,1,1,1,-2.13708,2.6,0.12144,9.1712,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,5,2.4417,-2.09319,2,2,1,-2.13708,2.6,0.11119,9.1712,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,6,2.6,-2.13708,2,2,1,-2.13708,2.6,0.10195,9.7602,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,7,2.6,-2.13708,1,2,0,-2.11462,2.5182,0.11668,9.7602,20.0
Rafal Mantiuk,yv,400,0.92,50,0.05,27,2.0,8,2.6,-2.13708,1,1,1,-2.1324,2.5828,0.10972,9.7602,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,27,2.0,0,1.49,-3.04431,2,2,1,-3.1075,1.5872,0.25786,28.2141,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,27,2.0,1,1.49,-3.04431,1,1,1,-3.16285,1.6755,0.24026,28.2141,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,27,2.0,2,1.49,-3.04431,1,2,0,-2.92649,1.3189,0.21099,28.2141,20.0
Rafal Mantiuk,ach,80,0.9,50,0.25,27,2.0,3,1.2649,-2.88735,1,1,1,-2.96778,1.3774,0.2072,24.0711,20.0
